task_id,origin_id,proxy_selected,conservative_lag_selected,removed_by_lag,removed_end_dates,trigger
SocialGood_h3_f1,SocialGood:h3:f1:o691,49,48,"['0138b493eba81a45', '1b108697f0803192', '21654cc1cfe8dd38', '24e59c61972a8075', '3b0f8709e33d6ed3', '5be0825c9c8d7a6d', '6a9eb123cca7fa4e', '80fbf2fda06550c2', '9273f26234eacf86', 'b24e2b0714b7ef41', 'e74e55e1873132cc']","['2005-07-24', '2005-07-10', '2005-07-31', '2005-07-31', '2005-07-24', '2005-07-17', '2005-07-03', '2005-07-17', '2005-07-03', '2005-07-10', '2005-07-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o692,49,48,"['173c08b46271518b', '3d54fd29b3f4cb19', '5b5e97072c1214e2', '5e25a786dedad80c', '915ecd4ec861b230', 'a22f98701911f4d6', 'b8a4ea6f046b698a', 'd63d3f6ed6096bf6', 'e621ee51632fc2f5']","['2005-08-07', '2005-08-28', '2005-08-21', '2005-08-07', '2005-08-14', '2005-08-28', '2005-08-31', '2005-08-21', '2005-08-14']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o693,48,47,"['047f1082a8df3e29', '4318bc6ad7c5b2fd', '491505fd6a018058', '6ed3b5d715a0e7d1', '8450884c622e537e', 'a1bceaf58936090a', 'b8a4ea6f046b698a', 'c0e1a32fa2b28f12', 'c238c53dda488291']","['2005-09-04', '2005-09-04', '2005-09-25', '2005-09-18', '2005-09-25', '2005-09-11', '2005-08-31', '2005-09-11', '2005-09-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o694,48,48,"['34c766fc4bbd197b', '475ea52ba64bd77a', '4899b8449639fa44', '58dec9b5f3e94cd7', '960d81e22023ffe0', '9ecb49a012e090e1', 'e534532d809e1e98', 'ea4ef27b2e5b3b80', 'ebd7999fafbfe9bf', 'f2e66951548bb2bb']","['2005-10-02', '2005-10-09', '2005-10-30', '2005-10-09', '2005-10-23', '2005-10-02', '2005-10-23', '2005-10-30', '2005-10-16', '2005-10-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o695,48,48,"['08f999e6f8381950', '20c2eee1a13fef33', '22640eb145ae5e3c', '6af53c6e81052f61', 'b97f19a72fe008d9', 'd622ba2cbd5c568b', 'e0665934527ff98e', 'eb325d633d046c72']","['2005-11-27', '2005-11-06', '2005-11-20', '2005-11-27', '2005-11-13', '2005-11-06', '2005-11-20', '2005-11-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o696,49,48,"['299924c9b43de6e0', '3a1226f891b245e2', '49a0cd160524be3d', '5120090196ac1b60', '716b9f50bd4f3af5', '7b677806ebc4b4c8', '9a2d0fc5f857de5f', 'cf7f02998de11a2e', 'fcbec173edef187a']","['2005-12-18', '2005-12-11', '2005-12-04', '2005-12-25', '2005-12-31', '2005-12-25', '2005-12-11', '2005-12-04', '2005-12-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o697,48,48,"['0a84ebb4c3e49fa5', '121d0f08a327e8f0', '378f3f7de1f45fe0', '41c9068754471356', '716996322e2a37d0', '82ea288e52c1cdeb', '8cfb5002a7aa8a24', '8ff93d4b60472992', 'b4a48f272ca20871', 'ca3518d620e2433c']","['2006-01-29', '2006-01-22', '2006-01-08', '2006-01-01', '2006-01-22', '2006-01-08', '2006-01-15', '2006-01-29', '2006-01-01', '2006-01-15']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o698,48,47,"['0a84ebb4c3e49fa5', '118a723d897b050f', '330b56befe1bc1b6', '334ea09e1e7ca102', '7eb66f0d108f04bc', '8ff93d4b60472992', 'c633cb3694c18948', 'ce2ee7f95f1773d8', 'dd9d231b0436eec0', 'e50abe157af25365', 'ed2e46d390a83767']","['2006-01-29', '2006-02-26', '2006-02-26', '2006-02-19', '2006-02-19', '2006-01-29', '2006-02-12', '2006-02-05', '2006-02-28', '2006-02-12', '2006-02-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o699,48,47,"['3d2b6e8d54061885', '9e17b8f95d016e50', 'ab818e209e417505', 'adc4400cdf40aa7a', 'c4e429c3212755fc', 'df8ea4560e5389d2', 'f3c487d58068705a', 'fb29e7d67956a164', 'fe32bc998a71d546']","['2006-03-05', '2006-03-12', '2006-03-19', '2006-03-26', '2006-03-31', '2006-03-12', '2006-03-26', '2006-03-19', '2006-03-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o700,48,46,"['3386c4a6d1f3f03c', '36ceb750de4fe528', '469eb7107a480bef', '46f647fb3a13424b', '608d99136f9a3431', '6161b38d03922727', '6c75464d37b149d6', '73ea678dddde5e5b', '8a5b0c009f45932c', '96808830141bb162', 'b150ec2ba31b3d61', 'c4e429c3212755fc']","['2006-04-23', '2006-04-02', '2006-04-09', '2006-04-02', '2006-04-09', '2006-04-23', '2006-04-30', '2006-04-16', '2006-04-16', '2006-04-30', '2006-04-30', '2006-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o701,47,47,"['1e6d443a9c92f3b9', '479f39f5b239188f', '79bf621426752bc1', '9b583bb591c79bc0', 'a5e1381f1de632ac', 'b25a326255c207c7', 'bafc423bf320c4eb', 'e25772dde7c66492']","['2006-05-14', '2006-05-14', '2006-05-21', '2006-05-28', '2006-05-07', '2006-05-28', '2006-05-07', '2006-05-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o702,48,47,"['144aa57c3b05a309', '17c1379d0810f2d2', '3b50f32ae33ac6fe', '568168ed15567c4f', '966c161dbf03fb57', 'b5498179e5fc315f', 'bb5f5d0466befc4f', 'db20093f2b4df18f', 'db48a462589e3ccb']","['2006-06-18', '2006-06-04', '2006-06-30', '2006-06-11', '2006-06-18', '2006-06-11', '2006-06-25', '2006-06-25', '2006-06-04']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o703,48,47,"['1aed927efedeca7e', '38361adc69974951', '3a477ead9acc5a24', '3aedeff02f908655', '4ce3a9c1b112e3ad', '5a5f1dd8ed65c557', '60a07c8a9b886ff8', 'c4844798d7bbca73', 'cead67a7d3555e75', 'd205b3688df4ed95', 'ec4409081f762d81']","['2006-07-30', '2006-07-30', '2006-07-09', '2006-07-02', '2006-07-16', '2006-07-16', '2006-07-09', '2006-07-23', '2006-07-31', '2006-07-23', '2006-07-02']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o704,49,48,"['23fd13a02f601543', '33db879559b0c40f', '7cf07430f467e64f', 'a6792f9fd26f0e4a', 'ae24f3699638b579', 'b1e7e884fed655a5', 'bb3db4ce1e2a89d9', 'c26d4dd24c466708', 'db57d4f9f0c0c36e']","['2006-08-27', '2006-08-20', '2006-08-13', '2006-08-13', '2006-08-06', '2006-08-20', '2006-08-27', '2006-08-31', '2006-08-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o705,48,47,"['24af5c0fbf0fed9d', '3645fa5807e22844', '5ea345fb7a7c7e70', 'a0d7551c7b53f2a8', 'c26d4dd24c466708', 'c6877f8d30097f05', 'e2a8c8da0d441a44', 'e7c8cc5f47321756', 'fede6a1ecb95ffc1']","['2006-09-03', '2006-09-10', '2006-09-03', '2006-09-24', '2006-08-31', '2006-09-24', '2006-09-10', '2006-09-17', '2006-09-17']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o706,48,47,"['2eee476014188cb8', '3be836e17c151edf', '41048a0c97951859', '42d3bcc13361d7ef', '4bc2ed9e9e0d0b5b', '6401241e76589f24', '8361f3cc3bf5bee5', '8b9c8f429baa4b5d', 'bf3730f40acc6f58', 'c3c0ab3adafa296d', 'ee529a779802b017']","['2006-10-29', '2006-10-22', '2006-10-22', '2006-10-15', '2006-10-29', '2006-10-08', '2006-10-31', '2006-10-01', '2006-10-15', '2006-10-08', '2006-10-01']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o707,49,47,"['15e402c6db671e57', '577778906438f45d', '5b5b39c600f44eea', '600140c585bc74ca', '709ac715ff45c952', '8361f3cc3bf5bee5', '85d2b62525cdc387', '9c4582bfbcb48ca4', 'd230731506d777d6', 'd88057eaaf4625d5']","['2006-11-12', '2006-11-19', '2006-11-30', '2006-11-19', '2006-11-12', '2006-10-31', '2006-11-26', '2006-11-26', '2006-11-05', '2006-11-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o708,49,49,"['243cb08cd886ee1b', '254859703f61c3b6', '30cec6c6d9a4ab7c', '409084802ff10012', '5743ff405f2a2e1d', '656a7fc3845d5c51', '86bc2076d0da3492', '8776a4f0bf44b79e', '980df139b6572db2', 'da14bb23c40512ba']","['2006-12-10', '2006-12-03', '2006-12-24', '2006-12-03', '2006-12-10', '2006-12-31', '2006-12-17', '2006-12-17', '2006-12-31', '2006-12-24']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o709,49,48,"['026d00be65cd571c', '2e700b29f2b3c270', '4fcb92fa5d998df1', '574035d8cf1ec37e', '717264d7d1049e1e', 'a3254d5f1e76afc2', 'b54f59a65a9cd837', 'cc8a6ff7ea00dced', 'e3d2a62994f9d357']","['2007-01-31', '2007-01-14', '2007-01-14', '2007-01-21', '2007-01-07', '2007-01-28', '2007-01-21', '2007-01-07', '2007-01-28']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o710,49,47,"['026d00be65cd571c', '17420a3f7fd8dd09', '249bea1261e46142', '3c93beedd39c5dba', '510ce5b25b525c28', '98fad6d59f4909bb', 'd715c1c7327617eb', 'de74bbccfabafd12', 'ea2f7a6174f834ec', 'fd4d1b42bfe29981']","['2007-01-31', '2007-02-25', '2007-02-18', '2007-02-25', '2007-02-28', '2007-02-04', '2007-02-11', '2007-02-11', '2007-02-04', '2007-02-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o711,49,48,"['10c05c7e295c6856', '2b2c109b76be7221', '4155d371b7301779', '8e6c78303012e91e', 'b34c65e9642cc6d8', 'bcce53535f89a402', 'c5c0280677ffd2bc', 'e14391d30f3aa92e', 'e9f688ff395eed9c']","['2007-03-04', '2007-03-18', '2007-03-25', '2007-03-18', '2007-03-11', '2007-03-04', '2007-03-11', '2007-03-25', '2007-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o712,49,47,"['363d579aa15da84a', '4557864233c16213', '59e8fcae21dbf1c9', '72bed823a002ff02', '96fb5100bdc1c35d', '9c959b4f8e0ee258', 'ba3cd58166427a02', 'c6c347bc06ce7916', 'cec2278b72a13346', 'd33e8c881ae1b568', 'e9f688ff395eed9c']","['2007-04-22', '2007-04-22', '2007-04-15', '2007-04-01', '2007-04-15', '2007-04-08', '2007-04-29', '2007-04-30', '2007-04-01', '2007-04-08', '2007-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o713,49,48,"['34dd5e42a9437cc0', '3b3755967775f8bf', '4be19e8774219584', '98dbd89c23ece5b0', 'a2161badb1bdb8b5', 'a9e662a8f7e7a8fe', 'bcbe458121837532', 'ce84a3fd056d0c57']","['2007-05-06', '2007-05-31', '2007-05-13', '2007-05-27', '2007-05-06', '2007-05-20', '2007-05-20', '2007-05-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o714,48,47,"['169492edc28d2689', '263572b55d46370b', '3b3755967775f8bf', '4774cf2d4032ee2e', '9b39eb8a31a1570d', 'b32f64ab2d42d251', 'd776194e90ca2ac4', 'f4e042d6b3e83380', 'fcbfb9af7cbe1fc3']","['2007-06-03', '2007-06-10', '2007-05-31', '2007-06-10', '2007-06-24', '2007-06-24', '2007-06-17', '2007-06-17', '2007-06-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o715,48,47,"['04a013e406d81df4', '12258ea1a8af52f3', '22266e2233c1d486', '3d944128c3197e5c', '5630393e53fc066b', '937872691773da1f', 'aa0334d345efd9be', 'bf6fcbe361854af8', 'cfebc2ddb50ec6ab', 'ea1cba9c2bdde99b', 'ff61883b0f23b82f']","['2007-07-08', '2007-07-01', '2007-07-15', '2007-07-22', '2007-07-08', '2007-07-29', '2007-07-31', '2007-07-29', '2007-07-22', '2007-07-01', '2007-07-15']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o716,48,47,"['50bc24aeda6849dc', '682d901a202ee2a1', '7914d556d35e926c', '8612662178fddd72', '8d827d8dbaf2ad7a', 'c59e0aebff77c634', 'cf1c8be4ca78fe09', 'e5d1ab72e14700bb', 'f41e7f85f2a7662e']","['2007-08-26', '2007-08-12', '2007-08-19', '2007-08-26', '2007-08-12', '2007-08-19', '2007-08-05', '2007-08-31', '2007-08-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o717,49,47,"['17dce110fc9a6614', '2f8703b518ce4c78', '33a600e9241862a4', '594cf7de3ec99d75', '608545a923e632a0', '70d362f97e612a2f', '90122f5443430984', '9bb0afd35323361e', 'a1b62d4d40be91b3', 'bb27ae03b1b45501', 'becabb2824195d1e', 'e5d1ab72e14700bb']","['2007-09-02', '2007-09-16', '2007-09-23', '2007-09-30', '2007-09-30', '2007-09-16', '2007-09-02', '2007-09-09', '2007-09-30', '2007-09-23', '2007-09-09', '2007-08-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o718,50,49,"['2466d7989e5fd611', '38a545e34f72f965', '50532ecf0cda0013', '5458149232151cbf', '69fee309f6438ae3', '7f2155281612bdf7', 'b11428909d662b57', 'dadaacf69bf339fb']","['2007-10-07', '2007-10-07', '2007-10-31', '2007-10-28', '2007-10-21', '2007-10-14', '2007-10-14', '2007-10-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o719,50,49,"['054dbebb6ab7c965', '1d4064aeb61b300a', '4fdd344b5278c6ad', '50532ecf0cda0013', '551ba7a27ef69659', '645d99d9dec8eb5c', '910112a814f8663e', 'c1497ae75ed37e07', 'ea95ef904757ab75']","['2007-11-25', '2007-11-25', '2007-11-18', '2007-10-31', '2007-11-04', '2007-11-04', '2007-11-11', '2007-11-11', '2007-11-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o720,49,49,"['1bcf3c61f7500b2f', '4256da4c2f6c4e7c', '7bb8ce2d1dd5eab2', '9ac9ddd45386dd77', 'b93425b8851cd86d', 'bca3ede24559b8fd', 'c372102a7922d0a0', 'dd036b407412e0ce', 'ef4671a8b9ed4c2e']","['2007-12-02', '2007-12-16', '2007-12-30', '2007-12-23', '2007-12-09', '2007-12-16', '2007-12-30', '2007-12-23', '2007-12-02']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o721,50,49,"['1f8dc02edc8512b1', '51e88f6fe6544bf5', '6f01483600bd78e6', '8be294e08830712a', '8de8d72e96bd0336', 'ab50e3073200aef7', 'bfb319b8ab078a17', 'd59a02e321b0233d', 'ed55c64ec0418a59']","['2008-01-13', '2008-01-06', '2008-01-27', '2008-01-27', '2008-01-31', '2008-01-20', '2008-01-20', '2008-01-06', '2008-01-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o722,50,48,"['0c94be7a5df88eb9', '1171624bc650a70d', '1c18b611a03f67c3', '8de8d72e96bd0336', '933ebeb334291ce9', '93f53965cc237c66', '9c14ba8f2ca08dfa', 'c093105d241b3f37', 'e0e4035d28a26260', 'ff711936fc7c682e']","['2008-02-17', '2008-02-24', '2008-02-03', '2008-01-31', '2008-02-17', '2008-02-10', '2008-02-24', '2008-02-10', '2008-02-03', '2008-02-29']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o723,50,49,"['0626df3681913d10', '19c03f83332766fe', '2197794d17d6f10b', '342007d27c4eede5', '4dbdc990b75348d3', '752a0e3cfacb2d97', '9091b409ace0639d', '9115100609453f80', 'e36a2a06cafc462f', 'eedd3fc9feb61a70', 'fea1ce98ea3b6892']","['2008-03-16', '2008-03-16', '2008-03-09', '2008-03-30', '2008-03-02', '2008-03-09', '2008-03-31', '2008-03-02', '2008-03-30', '2008-03-23', '2008-03-23']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o724,50,48,"['2289dfe833749d01', '498fe5e2abae30ee', '4fc722ec64843f8f', '58353ca7df0df55a', '6f4a097b08de2cde', '804e91f2759dc592', '9091b409ace0639d', 'a1c9070dcddbbb59', 'd13fca0a0bfbe1f9', 'dac69ec757d1e4b6']","['2008-04-30', '2008-04-27', '2008-04-20', '2008-04-13', '2008-04-20', '2008-04-13', '2008-03-31', '2008-04-06', '2008-04-27', '2008-04-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o725,51,50,"['3869389021b42192', '48be0471783822f0', '4e8360273d3b1342', '79b2ef425cf18511', '92b8103906d2e3e8', '9af1256ce1da2e84', 'dce6d423a21d98ef', 'e85e7ffaaa788741', 'fedeaf66a07a1d96']","['2008-05-04', '2008-05-31', '2008-05-04', '2008-05-25', '2008-05-25', '2008-05-11', '2008-05-18', '2008-05-18', '2008-05-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o726,51,49,"['20e54c167e9e1777', '465b66b3c27b24f6', '48be0471783822f0', '4ed7583f7cc8d926', '8f0411eb83fafd27', '9d7a0c31f2f18865', 'cda1044668d4b568', 'd21f9252a4d94796', 'd3f13d9840d5d4b0', 'de48c84a96b31c2f']","['2008-06-01', '2008-06-15', '2008-05-31', '2008-06-15', '2008-06-22', '2008-06-08', '2008-06-30', '2008-06-29', '2008-06-29', '2008-06-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o727,51,50,"['08ad68f787a3a347', '5ca24efd2a2f3c8a', '5edd3e079b9d3865', '652b1828e97d5d7e', 'a24ab9ef2b728117', 'a2c391c9a7c05ef7', 'e93797c4e865931d', 'ec8edd0693b0109b', 'f35ca6f6d40fcff5']","['2008-07-20', '2008-07-31', '2008-07-27', '2008-07-27', '2008-07-20', '2008-07-06', '2008-07-13', '2008-07-06', '2008-07-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o728,50,50,"['1e7016fb47bdc07f', '2fcde318c4be8dee', '49e2101031e92d49', '54b456c5c4d5a0d8', '75596d688d83a632', '9975a0d2533dc0ea', 'ab20a506e84b3a7d', 'b68b74b776cb2555', 'd3cc08aab1bd8715']","['2008-08-31', '2008-08-10', '2008-08-24', '2008-08-03', '2008-08-03', '2008-08-10', '2008-08-17', '2008-08-31', '2008-08-17']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o729,51,50,"['0aa1a4621b505971', '1e7016fb47bdc07f', '381ed96975077075', '4604c99fb2e0b6bb', '9b2732ee5556458e', '9e62af1d14639c9a', 'a1879bc2d52724c3', 'b68b74b776cb2555', 'cb60bd7055beba1e', 'cd3d697bfd439212', 'fc8526ef0d8babbc']","['2008-09-14', '2008-08-31', '2008-09-07', '2008-09-28', '2008-09-21', '2008-09-30', '2008-09-07', '2008-08-31', '2008-09-14', '2008-09-21', '2008-09-28']",lag_not_elapsed
